"character","breed","city_size","gender","surgery","age","weight","color","y","positive","negative","disease","behavior"
"모낭충 피부안좋음,겁이많음,,","Mix","중소도시","수컷","아니오",4,5,"갈",0,0,-1,1,-1
"건강함,,","Herding","중소도시","수컷","아니오",3,9,"흰갈",1,1,0,0,1
"양호,,","Mix","소도시","수컷","아니오",2,4,"흰갈",0,1,0,0,1
" 야생성이 있으며 사람을 붙여주지 않음.,,","Mix","소도시","암컷","아니오",2,6,"흰검",0,0,-1,0,-1
"온순함,,","Mix","중소도시","암컷","아니오",3,5,"갈",0,1,0,0,1
"온순함,,","Mix","중소도시","암컷","아니오",3,5,"갈",0,1,0,0,1
"2개월 추정2/사람을 너무 좋아함,,","Mix","중소도시","암컷","아니오",1,1.6,"갈",0,1,0,0,1
"2개월 추정1/사람을 너무 좋아함,,","Mix","중소도시","암컷","아니오",1,1.6,"갈",0,1,0,0,1
"사람을 경계/ 얼굴털만 가위로 자른 흔적이 있음,,","Toy","중소도시","수컷","아니오",3,4,"흰",1,0,-1,0,-1
"중성화,순함,,","Non-Sporting","중소도시","수컷","예",3,6.5,"검",0,1,0,0,1
"상태양호 ,,","Mix","소도시","수컷","아니오",2,3,"흰갈",1,1,0,0,1
"심하게 야윔 ,,","Non-Sporting","중소도시","수컷","아니오",11,2.7,"갈",1,0,-1,1,-1
"강천보 인근 발견, 온순, 명랑,,","Sporting","중소도시","수컷","아니오",5,17,"흰",1,1,0,0,1
"샤페이 믹스, 사나움,,","Mix","대도시","수컷","아니오",5,24,"갈",0,0,-1,0,-1
"매우야윔,,","Miscellaneous","중소도시","수컷","아니오",6,13,"흰",0,0,-1,1,-1
"비만,,","Sporting","중소도시","수컷","아니오",4,25,"검",1,0,-1,1,-1
"왼쪽눈 적출,겁많음,,","Mix","중소도시","수컷","아니오",4,6,"흰갈",0,0,-1,0,-1
"야위어있고성대수술,닥스훈트믹스,,","Mix","중소도시","수컷","아니오",7,4,"갈검",0,0,-1,1,-1
"3달정도된 어린강아지로 빨강색 목줄착용.온순함,,","Mix","대도시","암컷","아니오",2,4.5,"흰",0,1,0,0,1
"스피츠믹스견.목줄없고 온순함,,","Mix","대도시","암컷","아니오",4,5.4,"흰",0,1,0,0,1
"피부병,,","Mix","중소도시","암컷","아니오",7,3.2,"갈",0,0,-1,1,-1
"순함,,","Mix","중소도시","수컷","아니오",2,2,"흰",0,1,0,0,1
"피부병,,","Mix","중소도시","수컷","아니오",7,4,"검",0,0,-1,1,-1
"피부병,,","Mix","중소도시","수컷","아니오",6,4.5,"검",0,0,-1,1,-1
"피부병,,","Terrier","중소도시","암컷","아니오",7,3.8,"기타",0,0,-1,1,-1
"피부병,,","Terrier","중소도시","암컷","아니오",9,2.5,"기타",0,0,-1,1,-1
"치석심함,털엉킴심함,머리묶음,,","Mix","대도시","수컷","아니오",9,7.1,"흰갈",1,0,-1,0,-1
"겁이 많고, 온순함,,","Mix","거대도시","암컷","아니오",2,12.8,"흰갈",1,1,-1,0,0
"유기견이 새끼를 낳아 5개월령에 신고됨. 겁이 많고 다소 공격적임,,","Mix","중소도시","암컷","아니오",2,4.1,"검",1,0,-1,0,-1
"유기견이 새끼를 낳아 5개월령에 신고됨. 체구 작고 겁 많음,,","Mix","중소도시","암컷","아니오",2,3.5,"검",0,0,-1,0,-1
"유기견이 새끼를 낳아 5개월령에 신고됨, 어미개. 사람을 잘 따름,,","Toy","중소도시","암컷","아니오",5,5.5,"흰",0,1,0,0,1
"목줄 있음. 체형은 진도 얼굴은 말라뮤트. 체고가 높음. 온순함,,","Mix","중소도시","수컷","아니오",3,42.5,"갈",1,1,0,0,1
"겁이많음, 입질,,","Non-Sporting","중소도시","수컷","아니오",3,4.5,"흰갈",0,0,-1,1,-1
"치아깨끗,귀쫑긋,코검정,칩없음,,","Mix","대도시","암컷","아니오",2,6,"흰갈",1,1,0,0,1
"가방안에버려진상태,유치,순함,칩없음,,","Mix","대도시","암컷","아니오",1,2.5,"흰갈검",1,1,0,0,1
"온순함,,","Mix","소도시","암컷","아니오",1,2.5,"갈",0,1,0,0,1
"온순함,,","Mix","소도시","암컷","아니오",1,5,"흰",0,1,0,0,1
"순하고 사람 잘따름,목줄착용,,","Mix","중소도시","수컷","아니오",3,10,"갈",1,1,0,0,1
"견주 장애인  새끼2마리 포유중,,","Mix","중소도시","암컷","아니오",5,4.8,"흰검",1,0,-1,1,-1
"견주장애인,새끼4마리포유중,심장사상충 감염,,","Mix","중소도시","암컷","아니오",5,6.2,"갈",0,0,-1,1,-1
"칩x 중성화x 미용상태. 겉보기엔 아픈곳 없어보임. 얌전한성격에 꽃사슴인줄,,","Non-Sporting","거대도시","수컷","아니오",3,3.5,"갈",1,1,-1,0,0
"발정이와있으며 새끼낸흔적이있음,,","Non-Sporting","중소도시","암컷","아니오",3,6,"흰검",1,0,-1,0,-1
"겁이 많음,,","Miscellaneous","중소도시","수컷","아니오",1,15,"흰",1,0,-1,0,-1
"(번호 0500) 안구파열, 복막염 의심, 자궁축농증,,","Mix","중소도시","암컷","아니오",4,11.5,"흰",1,0,-1,1,-1
"(번호 0498) 심장사상충,,","Mix","중소도시","수컷","아니오",6,24,"흰",0,0,-1,1,-1
"(번호 0497) 경계심 강함, 심장사상충,,","Mix","중소도시","수컷","아니오",2,15.3,"흰",0,0,-1,1,-1
"(번호 0496) 빨강목줄+쇠사슬 목줄 착용, 경계심 강함,,","Mix","중소도시","수컷","아니오",2,14,"흰",0,0,-1,0,-1
"(번호 0495) 심장사상충,,","Mix","중소도시","암컷","아니오",5,25,"갈",0,0,-1,1,-1
"(번호 0478) 빨강/파랑(징) 목줄 착용, 경계심 강함, 심장사상충,,","Mix","중소도시","암컷","아니오",2,15.1,"흰",0,0,-1,1,-1
"사나움,,","Mix","소도시","암컷","아니오",3,9,"갈",0,0,-1,0,-1
"온순함,,","Mix","소도시","수컷","아니오",4,6,"갈",0,1,0,0,1
" 야생성이 있으며 사람을 붙여주지 않음.,,","Mix","소도시","암컷","아니오",2,6,"갈검",0,0,-1,0,-1
"명랑한 성격,,","Mix","소도시","수컷","아니오",1,0.8,"흰",0,1,0,0,1
"명랑한 성격,,","Mix","소도시","수컷","아니오",1,0.7,"흰",0,1,0,0,1
"명랑한 성격,,","Mix","소도시","암컷","아니오",1,0.8,"흰",0,1,0,0,1
"예민한 성격,,","Mix","소도시","암컷","아니오",4,5.5,"흰",0,0,-1,0,-1
"순한 성격,,","Mix","소도시","암컷","아니오",4,4.8,"흰갈",0,1,0,0,1
"명랑한 성격,,","Mix","소도시","수컷","아니오",1,0.6,"흰검",0,1,0,0,1
"명랑한 성격,,","Mix","소도시","암컷","아니오",1,0.5,"흰검",0,1,0,0,1
"83호(관리) 73호(공고) 동네 배회중 신고됨. 예민함.,,","Mix","중소도시","암컷","아니오",3,20,"검",0,0,-1,0,-1
"귀여운 떼쟁이.,,","Non-Sporting","대도시","암컷","아니오",2,4,"갈",1,1,0,0,1
"나이 많음. 기력없음,,","Toy","대도시","수컷","아니오",11,3,"갈",1,0,-1,0,-1
"양귀접힘. 코검정. 꼬리짧음. 사람좋아함. 얌전함. 꼬리단미됨. 털상태 양호.,,","Mix","중소도시","수컷","아니오",1,1.3,"갈",0,1,0,0,1
"양귀뒤로잘넘김/양귀쫑긋.우안결막출혈.코검정.사람좋아함.얌전함.단미안됨.털상태양호.,,","Mix","중소도시","수컷","아니오",1,2.3,"갈",1,1,-1,1,0
"낡고굵은목걸이/빨간와이어리드줄.냄새남.활발함.사람좋아함.짖음/낑낑거림.단미안됨.털때탐.,,","Hound","중소도시","수컷","아니오",4,8.2,"갈검",1,1,-1,0,0
"순함 앞다리골절응급처치 붕대 한두달전 달천고등학교근처에 비슷한 동물전단지부착보았다고함.,,","Mix","중소도시","암컷","아니오",4,12,"갈",0,1,-1,1,0
"겁이 많음,,","Mix","중소도시","수컷","아니오",1,3.2,"흰",1,0,-1,0,-1
"경계심 많음,,","Mix","중소도시","암컷","아니오",4,13,"갈",0,0,-1,0,-1
"활발함,,","Toy","대도시","수컷","예",2,3,"갈",1,1,0,0,1
"포획틀을 이용하여 진정제 투여 후 포획,,","Mix","중소도시","수컷","아니오",4,15,"흰갈",0,0,-1,0,-1
"분홍옷.양귀/꼬리끝털더길음.눈물자국.코검정.낑낑거림.사람좋아함.활발함.단미안됨.털상태양호.,,","Toy","대도시","수컷","예",2,5.4,"흰",1,1,-1,0,0
"갈색 가죽목걸이. 양귀쫑긋. 코갈색. 경계심함/공격적/칩유무확인불가. 꼬리단미 안됨. 털 때탐.,,","Mix","대도시","수컷","아니오",5,19,"흰",0,0,-1,0,-1
"인천40대중반남자가 버리고감,옷착용,눈한쪽충혈,쓸개골탈구,,","Toy","중소도시","수컷","아니오",2,5.3,"흰검",0,0,-1,1,-1
"온순, 건강,,","Mix","소도시","암컷","아니오",2,5,"흰",0,1,0,0,1
"사람을 무서워함,,","Mix","소도시","암컷","아니오",1,4,"기타",0,0,-1,0,-1
"순함,,","Mix","소도시","수컷","아니오",1,3,"흰",0,1,0,0,1
"건강상태양호,,","Mix","소도시","수컷","아니오",6,5,"흰",0,1,0,0,1
"온순,,","Mix","소도시","수컷","아니오",2,2,"갈",0,1,0,0,1
"온순,,","Mix","소도시","수컷","예",2,2,"흰",0,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",2,2,"흰검",0,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",2,2,"갈",0,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",2,2,"흰",0,1,0,0,1
"온순,,","Mix","소도시","수컷","아니오",2,2,"갈",0,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",2,2,"흰검",0,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",2,2,"흰",1,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",3,7,"갈",0,1,0,0,1
"온순,,","Mix","소도시","암컷","아니오",3,8,"흰",0,1,0,0,1
"온순함,,","Mix","중소도시","암컷","아니오",5,5,"흰",0,1,0,0,1
"사람을 좋아함/양쪽 눈에 안구 질환이 있음,,","Herding","중소도시","암컷","아니오",2,10,"흰갈",1,1,-1,1,0
"사람을 좋아함,,","Herding","중소도시","암컷","아니오",2,10,"흰갈",1,1,0,0,1
"적색바탕에 청색줄 있는 목줄 착용,특이질환 없음,,","Mix","중소도시","암컷","아니오",5,9,"갈검",0,0,-1,1,-1
"목줄착용, 관리상태 불량,,","Mix","소도시","수컷","아니오",1,10.5,"갈",0,0,-1,1,-1
"사람을 잘 따르고, 순함. ,,","Mix","소도시","암컷","아니오",3,5,"기타",0,1,0,0,1
"유기견이 낳은 강아지. 공격성이 강함,,","Mix","소도시","수컷","아니오",2,2,"기타",0,0,-1,0,-1
"유기견이 낳은 강아지. 공격성이 강함,,","Mix","소도시","수컷","아니오",2,2,"흰",0,0,-1,0,-1
"유기견이 낳은 강아지. 털이 누렇고, 공격성이 있음,,","Mix","소도시","암컷","아니오",2,1,"갈",0,0,-1,0,-1
"유기견들이 낳은 강아지라 야생성이 강함. 사람을 보고 물려고 함,,","Mix","소도시","수컷","아니오",2,1,"흰",0,0,-1,0,-1
"1-60, 칩없음, 야윔,,","Mix","중소도시","수컷","아니오",3,2.5,"흰",1,0,-1,1,-1
"생후6개월쯤 온순함,,","Mix","중소도시","암컷","아니오",1,5,"흰",0,1,0,0,1
"온순함,,","Mix","중소도시","수컷","아니오",1,1,"흰",1,1,0,0,1
"온순함,,","Mix","중소도시","수컷","아니오",1,1,"흰",0,1,0,0,1
"온순함,,","Mix","중소도시","수컷","아니오",1,1,"흰",0,1,0,0,1
"온순함,,","Mix","중소도시","수컷","아니오",1,1,"흰",1,1,0,0,1
"봉수리 도로변, 교통사고 발생, 목걸이/목줄 X,,","Mix","소도시","암컷","아니오",3,4.5,"흰",1,0,-1,0,-1
"순함,,","Mix","중소도시","수컷","아니오",3,20,"흰",0,1,0,0,1
"들개라 사람을 기피함,,","Mix","중소도시","수컷","아니오",5,13,"흰갈",0,0,-1,0,-1
"목줄없고 온순함,,","Mix","대도시","암컷","아니오",2,5.5,"흰",0,1,0,0,1
"피부병,,","Terrier","중소도시","수컷","아니오",11,3.2,"기타",0,0,-1,1,-1
"교통사고, 기립불능,,","Mix","중소도시","수컷","아니오",7,2.1,"갈",0,0,-1,1,-1
"순하고 활발함, 빨간색 목줄 착용,,","Sporting","거대도시","암컷","아니오",1,20,"갈",1,1,0,0,1
"설사,,","Mix","중소도시","수컷","아니오",1,2,"검",0,0,-1,1,-1
"설사,,","Mix","중소도시","암컷","아니오",1,1.5,"흰갈",0,0,-1,1,-1
"양호,,","Mix","중소도시","암컷","아니오",1,1.5,"흰",0,1,0,0,1
"양호,,","Mix","중소도시","암컷","아니오",1,1.5,"흰",0,1,0,0,1
"성격활달함,중성화수술안됨,,","Non-Sporting","중소도시","수컷","아니오",3,4.8,"흰",1,1,-1,1,0
"건강양호해보이나 이유식급이필요,,","Mix","중소도시","암컷","아니오",1,1.8,"흰",1,1,-1,0,0
"건강양호해보이나 이유식급이필요,,","Mix","중소도시","수컷","아니오",1,1.8,"흰",1,1,-1,0,0
"건강양호해보이나 이유식급이필요,,","Mix","중소도시","수컷","아니오",1,1.8,"검",1,1,-1,0,0
"건강양호해보이나 이유식급이필요,,","Mix","중소도시","암컷","아니오",1,1.8,"흰",1,1,-1,0,0
"온순함,,","Mix","중소도시","암컷","아니오",1,1.2,"갈",1,1,0,0,1
"반려동물팀구조.순함,칩있음,,","Toy","대도시","수컷","예",8,3.5,"흰",1,1,0,0,1
"새끼와 함께 발견됨. 사람을 잘 따름.,,","Mix","소도시","암컷","아니오",4,8,"흰",0,1,0,0,1
"애교많고, 사람 잘따름.,,","Toy","대도시","수컷","아니오",2,3,"흰",1,1,0,0,1
"교통사고로 인한 골반 다발성 골절,방광 파열,,","Mix","소도시","암컷","아니오",6,4.1,"흰",0,0,-1,1,-1
"허약, 다리부상,,","Working","대도시","암컷","아니오",11,10,"흰갈",0,0,-1,1,-1
"(번호 0471) 경계심 강함, 심장사상충,,","Mix","중소도시","암컷","아니오",2,15.2,"흰",0,0,-1,1,-1
"(번호 0463) 경계심 강함,,","Mix","중소도시","암컷","아니오",2,15.8,"흰",0,0,-1,0,-1
"(번호 0451) 경계심 강함,,","Mix","중소도시","암컷","아니오",2,17.7,"갈검",1,0,-1,0,-1
"아주 온순하고, 사회성도 좋다.,,","Toy","소도시","수컷","아니오",5,7,"흰갈",1,1,0,0,1
"작은시츄아이며많이아파보임,,","Toy","중소도시","암컷","아니오",3,2.5,"흰갈",1,0,-1,1,-1
"많이 말랐음. 뒷다리 절뚝임.,,","Mix","대도시","암컷","아니오",7,5,"흰갈",1,0,-1,1,-1
"양귀접힘. 코검정. 사람따름. 얌전함. 꼬리 단미 안됨. 털상태 양호.,,","Mix","중소도시","수컷","아니오",1,4.3,"갈",1,1,0,0,1
"양귀접힘. 코검정. 사람좋아함. 얌전함. 꼬리단미 안됨. 털상태 양호.,,","Mix","중소도시","수컷","아니오",1,4.1,"갈",1,1,0,0,1
"온순함.가슴에 흰털,,","Mix","중소도시","수컷","아니오",5,10,"검",1,1,0,0,1
"오른귀중앙구멍남/상처아문상태.탈모.눈곱.오른뒷발며느리발톱.사람따름.얌전함.단미안됨.털상태양호.,,","Mix","중소도시","수컷","아니오",1,7,"갈",1,1,-1,1,0
"귀끝검은털.부정교합.코검정.겁있음.사람따름.얌전함.단미안됨.털상태양호.,,","Mix","중소도시","수컷","아니오",1,5.6,"갈검",1,1,-1,1,0
"양귀 옆으로 처짐. 노란눈곱. 코검정. 온몸 오물오염. 겁있음. 얌전함. 사람따름. 꼬리단미 안됨.,,","Mix","중소도시","수컷","아니오",1,4.2,"흰갈검",1,1,-1,0,0
"파랑색 목줄착용.어린강아지임.설사심함,,","Mix","대도시","암컷","아니오",1,2.4,"갈검",0,0,-1,1,-1
"주황색 목줄착용.겁이많음,,","Mix","대도시","암컷","아니오",2,8.2,"갈",0,0,-1,0,-1
"갈색 목줄착용.경계함,,","Mix","대도시","암컷","아니오",6,12,"흰",0,0,-1,0,-1
"빨간하네스/빨간리드줄. 코검정. 눈곱. 코검정. 꼬리짧음. 사람따름. 겁많음. 털상태 양호.,,","Herding","중소도시","수컷","아니오",3,12,"흰갈",1,1,-1,0,0
"순함,,","Non-Sporting","거대도시","수컷","아니오",2,5.4,"흰",1,1,0,0,1
"귀옆상처 기생충 허약 순함,,","Mix","중소도시","암컷","아니오",1,4,"흰",0,1,-1,1,0
"약간경계심,,","Mix","중소도시","수컷","아니오",1,4.1,"갈",1,0,-1,0,-1
"대형견아기 3개월추정 약간경계심,,","Mix","중소도시","수컷","아니오",1,3,"흰",0,0,-1,0,-1
"순함,,","Mix","중소도시","암컷","아니오",3,19,"기타",0,1,0,0,1
"비교적 양호한것으로 사료되며,사람을 잘 따르는편임,,","Mix","중소도시","수컷","아니오",2,5.8,"흰",1,1,0,0,1
"5개월령, 기력없음,,","Mix","중소도시","암컷","아니오",1,3.5,"갈",1,0,-1,0,-1
"동구1-6, 교통사고 다리,머리 부상,,","Mix","소도시","수컷","아니오",6,6,"흰갈",1,0,-1,1,-1
"얼굴이좌측으로쏠림.기립불가.치아손상심함.전신틱증상.사람따름.얌전함.단미안됨.털상태나쁨.양슬개골.,,","Toy","중소도시","수컷","아니오",4,3.8,"흰",1,1,-1,1,0
"사나움,,","Mix","소도시","암컷","아니오",2,5,"흰검",0,0,-1,0,-1
"양호,,","Mix","소도시","암컷","아니오",3,25,"흰",0,1,0,0,1
"양호,,","Mix","소도시","수컷","아니오",3,30,"흰",1,1,0,0,1
"활동적임 , 부분 피부질환 , 사료와 함께 고의 유기,,","Miscellaneous","소도시","암컷","아니오",1,2,"흰",0,1,-1,1,0
"설사, 피부질환 , 애교많음,,","Mix","소도시","암컷","아니오",1,1.2,"흰",0,1,-1,1,0
"설사, 피부질환 , 애교많음,,","Mix","소도시","암컷","아니오",1,1,"흰",0,1,-1,1,0
"겁 많은편,,","Mix","소도시","수컷","아니오",2,5.2,"흰갈",0,0,-1,0,-1
"겁 많은편,,","Miscellaneous","소도시","암컷","아니오",3,17.2,"흰",0,0,-1,0,-1
"몸 곳곳에 혈흔과 상처가 많음  , 학대추정 , 겁많음,,","Mix","소도시","암컷","아니오",2,6,"흰",0,0,-1,1,-1
"온순함,,","Mix","소도시","암컷","아니오",1,2.5,"흰갈검",0,1,0,0,1
"겁 많은편,,","Mix","소도시","암컷","아니오",2,6.3,"흰",0,0,-1,0,-1
"겁 많은편,,","Miscellaneous","소도시","암컷","아니오",3,18.2,"흰",0,0,-1,0,-1
"마른편 , 온순함,,","Mix","소도시","암컷","아니오",1,2.3,"흰갈",0,1,-1,0,0
"어미와 자견2두 , 생후20일령 추정 , 관리 필요,,","Mix","소도시","수컷","아니오",1,0.5,"흰갈",0,0,-1,0,-1
"어미와 자견2두 , 생후20일령 추정 , 관리 필요,,","Mix","소도시","수컷","아니오",1,0.4,"흰갈",0,0,-1,0,-1
"생후 20일령 자견 2두와 함께 입소 , 예민한편,,","Mix","소도시","암컷","아니오",3,6.3,"흰갈",0,0,-1,0,-1
"회색옷 착용 , 빨간색 가슴줄 착용 , 관리되어 있는 상태, 온순함,,","Mix","소도시","수컷","아니오",4,7.2,"흰갈",0,1,0,0,1
"온순함 , 관리 되어 있는상태 ,,","Sporting","소도시","수컷","아니오",4,10,"갈",1,1,0,0,1
"겁 많은편,,","Mix","소도시","수컷","아니오",2,10,"흰갈검",0,0,-1,0,-1
"겁 많은편,,","Mix","소도시","암컷","아니오",2,9.7,"흰갈검",0,0,-1,0,-1
"겁 많은편,,","Miscellaneous","소도시","암컷","아니오",3,20,"검",0,0,-1,0,-1
"순하고 겁이 많음,,","Non-Sporting","중소도시","암컷","아니오",3,3.1,"흰",1,1,-1,0,0
"생후 70일령으로 귀여워요,,","Mix","중소도시","암컷","아니오",1,1.5,"검",0,1,0,0,1
